F12 1 1 10 = {0, 0, -7/12, 0, 0, 0, 647/240, -25/12, 1/60, 0, 0, 0, 0, -45209/2240, 7591/480, 1093/240, -1267/480, 709/120, 13/48, 0, 0, 0, 0, 0, 6120697/26880, -610067/3360, -29579/480, -4667/840, 64171/1440, -36207/560, -779/40, 6277/10080, -2619/280, -839/2520, 0, 0, 0, 0, 0, 0, -612228167/168960, 471510257/161280, 43625863/40320, 111553/960, 21487/4032, -1496986679/1774080, 20428039/20160, 154605/448, 11905/336, -622525/12672, 137539/960, 9857/224, 123083/73920, 3749/336, 12893/44352, 0, 0, 0, 0, 0, 0, 0, 317420835969/4100096, -223338386749/3548160, -7905274651/322560, -38805779/13440, -12825859/80640, -28271/6336, 913732344461/46126080, -38043123497/1774080, -105569183/13440, -6057517/6720, -21453/448, 10506900377/6589440, -440045939/147840, -4509357/4480, -75037/672, 7325971/274560, -17029003/73920, -47975/672, -37419653/11531520, -497965/44352, -126271/576576, 0, 0, 0, 0, 0, 0, 0, 0, -526297865468293/246005760, 645196110023137/369008640, 1425500044547/2027520, 56463252887/645120, 342836785/64512, 45614753/253440, 1126913/329472, -10189646184097/17571840, 54306876921617/92252160, 45806011483/202752, 35374511/1280, 2530819/1536, 3414611/63360, -9997708590691/184504320, 495812930117/6150144, 163497475/5632, 13326997/3840, 155215/768, -5493440321/2795520, 4742741749/768768, 17449505/8448, 46277/192, 18729059/1397760, 199099949/658944, 2382419/25344, 2573627/658944, 184491/18304, 249817/1647360}
F12 1 1 01 = {0, -7/12, 0, 0, 647/240, -25/12, 0, 1/60, 0, 0, -45209/2240, 7591/480, 1093/240, 0, -1267/480, 709/120, 0, 13/48, 0, 0, 6120697/26880, -610067/3360, -29579/480, -4667/840, 0, 64171/1440, -36207/560, -779/40, 0, 6277/10080, -2619/280, 0, -839/2520, 0, 0, -612228167/168960, 471510257/161280, 43625863/40320, 111553/960, 21487/4032, 0, -1496986679/1774080, 20428039/20160, 154605/448, 11905/336, 0, -622525/12672, 137539/960, 9857/224, 0, 123083/73920, 3749/336, 0, 12893/44352, 0, 0, 317420835969/4100096, -223338386749/3548160, -7905274651/322560, -38805779/13440, -12825859/80640, -28271/6336, 0, 913732344461/46126080, -38043123497/1774080, -105569183/13440, -6057517/6720, -21453/448, 0, 10506900377/6589440, -440045939/147840, -4509357/4480, -75037/672, 0, 7325971/274560, -17029003/73920, -47975/672, 0, -37419653/11531520, -497965/44352, 0, -126271/576576, 0, 0, -526297865468293/246005760, 645196110023137/369008640, 1425500044547/2027520, 56463252887/645120, 342836785/64512, 45614753/253440, 1126913/329472, 0, -10189646184097/17571840, 54306876921617/92252160, 45806011483/202752, 35374511/1280, 2530819/1536, 3414611/63360, 0, -9997708590691/184504320, 495812930117/6150144, 163497475/5632, 13326997/3840, 155215/768, 0, -5493440321/2795520, 4742741749/768768, 17449505/8448, 46277/192, 0, 18729059/1397760, 199099949/658944, 2382419/25344, 0, 2573627/658944, 184491/18304, 0, 249817/1647360, 0}
F12 2 1 00 = {19/30, -2/3, -2/15, -2299/840, 44/15, 5/6, -2/35, 1, 1/14, 22663/1120, -1151/56, -941/120, -11/15, 6773/2520, -1039/140, -11/5, -125/504, -33/35, -11/315, -33677473/147840, 91939/420, 151757/1680, 2383/210, 31/56, -154568/3465, 65323/840, 2041/70, 31/10, -3289/5040, 155/14, 93/28, 445/1386, 31/42, 31/1848, 5571526703/1537536, -296991545/88704, -28625711/20160, -6733/35, -25397/2016, -193/504, 4863945011/5765760, -128840291/110880, -584299/1260, -1475/24, -193/56, 9427697/192192, -163079/990, -61007/1008, -193/28, -99343/60060, -70645/5544, -965/252, -11725/41184, -965/1848, -193/24024, -793547884287/10250240, 100447274747/1441440, 2529611269/84480, 41949503/10080, 2373913/8064, 3163/264, 793/3168, -38064561209/1921920, 273969379027/11531520, 17136111/1760, 13577903/10080, 3965/42, 793/240, -36734046667/23063040, 136241449/41184, 2699605/2112, 44015/252, 2379/224, -2541415/96096, 10599835/41184, 6125/66, 793/72, 2673589/823680, 14325/1144, 3965/1056, 278/1287, 61/176, 61/15840, 4473498541419211/2091048960, -174537084457837/92252160, -75598185801001/92252160, -102250535929/887040, -1351482527/161280, -23360207/63360, -769811/74880, -1619/10296, 909334808243123/1568286720, -890540552527/1397760, -1020396035641/3843840, -471097397/12672, -15645961/5760, -753949/6336, -11333/3960, 16987851306331/313657344, -111971501211/1281280, -79856546375/2306304, -153425807/31680, -408029/1152, -1619/120, 34938421129/17821440, -38719390643/5765760, -207719159/82368, -1112219/3168, -1619/72, -98180519/7128576, -272659831/823680, -19340531/164736, -11333/792, -54778627/14002560, -4552541/411840, -11333/3432, -46725/311168, -11333/51480, -1619/875160}
F12 2 1 10 = {0, 0, 19/30, 0, 0, 0, -2299/840, 44/15, -2/35, 0, 0, 0, 0, 22663/1120, -1151/56, -941/120, 6773/2520, -1039/140, -125/504, 0, 0, 0, 0, 0, -33677473/147840, 91939/420, 151757/1680, 2383/210, -154568/3465, 65323/840, 2041/70, -3289/5040, 155/14, 445/1386, 0, 0, 0, 0, 0, 0, 5571526703/1537536, -296991545/88704, -28625711/20160, -6733/35, -25397/2016, 4863945011/5765760, -128840291/110880, -584299/1260, -1475/24, 9427697/192192, -163079/990, -61007/1008, -99343/60060, -70645/5544, -11725/41184, 0, 0, 0, 0, 0, 0, 0, -793547884287/10250240, 100447274747/1441440, 2529611269/84480, 41949503/10080, 2373913/8064, 3163/264, -38064561209/1921920, 273969379027/11531520, 17136111/1760, 13577903/10080, 3965/42, -36734046667/23063040, 136241449/41184, 2699605/2112, 44015/252, -2541415/96096, 10599835/41184, 6125/66, 2673589/823680, 14325/1144, 278/1287, 0, 0, 0, 0, 0, 0, 0, 0, 4473498541419211/2091048960, -174537084457837/92252160, -75598185801001/92252160, -102250535929/887040, -1351482527/161280, -23360207/63360, -769811/74880, 909334808243123/1568286720, -890540552527/1397760, -1020396035641/3843840, -471097397/12672, -15645961/5760, -753949/6336, 16987851306331/313657344, -111971501211/1281280, -79856546375/2306304, -153425807/31680, -408029/1152, 34938421129/17821440, -38719390643/5765760, -207719159/82368, -1112219/3168, -98180519/7128576, -272659831/823680, -19340531/164736, -54778627/14002560, -4552541/411840, -46725/311168}
F12 2 1 01 = {0, 19/30, 0, 0, -2299/840, 44/15, 0, -2/35, 0, 0, 22663/1120, -1151/56, -941/120, 0, 6773/2520, -1039/140, 0, -125/504, 0, 0, -33677473/147840, 91939/420, 151757/1680, 2383/210, 0, -154568/3465, 65323/840, 2041/70, 0, -3289/5040, 155/14, 0, 445/1386, 0, 0, 5571526703/1537536, -296991545/88704, -28625711/20160, -6733/35, -25397/2016, 0, 4863945011/5765760, -128840291/110880, -584299/1260, -1475/24, 0, 9427697/192192, -163079/990, -61007/1008, 0, -99343/60060, -70645/5544, 0, -11725/41184, 0, 0, -793547884287/10250240, 100447274747/1441440, 2529611269/84480, 41949503/10080, 2373913/8064, 3163/264, 0, -38064561209/1921920, 273969379027/11531520, 17136111/1760, 13577903/10080, 3965/42, 0, -36734046667/23063040, 136241449/41184, 2699605/2112, 44015/252, 0, -2541415/96096, 10599835/41184, 6125/66, 0, 2673589/823680, 14325/1144, 0, 278/1287, 0, 0, 4473498541419211/2091048960, -174537084457837/92252160, -75598185801001/92252160, -102250535929/887040, -1351482527/161280, -23360207/63360, -769811/74880, 0, 909334808243123/1568286720, -890540552527/1397760, -1020396035641/3843840, -471097397/12672, -15645961/5760, -753949/6336, 0, 16987851306331/313657344, -111971501211/1281280, -79856546375/2306304, -153425807/31680, -408029/1152, 0, 34938421129/17821440, -38719390643/5765760, -207719159/82368, -1112219/3168, 0, -98180519/7128576, -272659831/823680, -19340531/164736, 0, -54778627/14002560, -4552541/411840, 0, -46725/311168, 0}
F12 3 1 00 = {-24/35, 4/5, 4/35, 83/30, -407/105, -4/3, 29/315, -8/7, -4/63, -121/6, 1847/70, 432/35, 22/15, -1703/630, 136/15, 22/7, 8/35, 22/21, 2/63, 36345247/160160, -816657/3080, -1301/10, -293/14, -93/70, 5320831/120120, -7195/77, -2921/70, -186/35, 19441/30030, -1989/154, -31/7, -1867/6006, -62/77, -31/2002, -496250683/137280, 2223747325/576576, 6471886/3465, 37501/120, 6745/252, 193/180, -5641213/6720, 40293359/30030, 1148429/1848, 6367/63, 193/28, -1454407/30030, 13680217/72072, 112489/1386, 193/18, 602509/360360, 129985/9009, 965/198, 1119/4004, 965/1716, 193/25740, 10103643864343/130690560, -81180945359/1048320, -740533799/20160, -666727373/110880, -771263/1440, -1601837/55440, -793/990, 61459793267/3111680, -7635173893/288288, -1348336013/110880, -18577021/9240, -59075/336, -793/105, 25856171329/16336320, -355662133/96096, -859381/528, -1468781/5544, -793/42, 2836129/110880, -14846809/51480, -94085/792, -1586/99, -3813187/1166880, -95333/6864, -305/66, -373457/1750320, -61/165, -61/16830, -110584219709331/51731680, 402151659109303/196035840, 1684980883/1760, 39938492549/262080, 91949147/6930, 1966757/2640, 357649/12870, 1619/2860, -2156433030583661/3724680960, 530101157057/765765, 181033660835/576576, 2275834058/45045, 3948957/880, 40918/165, 1619/220, -25137618686779/465585120, 359088105241/3769920, 375322177/9009, 116613733/17160, 39631/66, 1619/60, -1809388838353/931170240, 10035322/1365, 53079211/17160, 645800/1287, 1619/44, 143191567/9699690, 70737639/194480, 124565/858, 11333/572, 43594061/11085360, 440426/36465, 11333/2860, 47593/319770, 11333/48620, 1619/923780}
F12 3 1 10 = {0, 0, -24/35, 0, 0, 0, 83/30, -407/105, 29/315, 0, 0, 0, 0, -121/6, 1847/70, 432/35, -1703/630, 136/15, 8/35, 0, 0, 0, 0, 0, 36345247/160160, -816657/3080, -1301/10, -293/14, 5320831/120120, -7195/77, -2921/70, 19441/30030, -1989/154, -1867/6006, 0, 0, 0, 0, 0, 0, -496250683/137280, 2223747325/576576, 6471886/3465, 37501/120, 6745/252, -5641213/6720, 40293359/30030, 1148429/1848, 6367/63, -1454407/30030, 13680217/72072, 112489/1386, 602509/360360, 129985/9009, 1119/4004, 0, 0, 0, 0, 0, 0, 0, 10103643864343/130690560, -81180945359/1048320, -740533799/20160, -666727373/110880, -771263/1440, -1601837/55440, 61459793267/3111680, -7635173893/288288, -1348336013/110880, -18577021/9240, -59075/336, 25856171329/16336320, -355662133/96096, -859381/528, -1468781/5544, 2836129/110880, -14846809/51480, -94085/792, -3813187/1166880, -95333/6864, -373457/1750320, 0, 0, 0, 0, 0, 0, 0, 0, -110584219709331/51731680, 402151659109303/196035840, 1684980883/1760, 39938492549/262080, 91949147/6930, 1966757/2640, 357649/12870, -2156433030583661/3724680960, 530101157057/765765, 181033660835/576576, 2275834058/45045, 3948957/880, 40918/165, -25137618686779/465585120, 359088105241/3769920, 375322177/9009, 116613733/17160, 39631/66, -1809388838353/931170240, 10035322/1365, 53079211/17160, 645800/1287, 143191567/9699690, 70737639/194480, 124565/858, 43594061/11085360, 440426/36465, 47593/319770}
F12 3 1 01 = {0, -24/35, 0, 0, 83/30, -407/105, 0, 29/315, 0, 0, -121/6, 1847/70, 432/35, 0, -1703/630, 136/15, 0, 8/35, 0, 0, 36345247/160160, -816657/3080, -1301/10, -293/14, 0, 5320831/120120, -7195/77, -2921/70, 0, 19441/30030, -1989/154, 0, -1867/6006, 0, 0, -496250683/137280, 2223747325/576576, 6471886/3465, 37501/120, 6745/252, 0, -5641213/6720, 40293359/30030, 1148429/1848, 6367/63, 0, -1454407/30030, 13680217/72072, 112489/1386, 0, 602509/360360, 129985/9009, 0, 1119/4004, 0, 0, 10103643864343/130690560, -81180945359/1048320, -740533799/20160, -666727373/110880, -771263/1440, -1601837/55440, 0, 61459793267/3111680, -7635173893/288288, -1348336013/110880, -18577021/9240, -59075/336, 0, 25856171329/16336320, -355662133/96096, -859381/528, -1468781/5544, 0, 2836129/110880, -14846809/51480, -94085/792, 0, -3813187/1166880, -95333/6864, 0, -373457/1750320, 0, 0, -110584219709331/51731680, 402151659109303/196035840, 1684980883/1760, 39938492549/262080, 91949147/6930, 1966757/2640, 357649/12870, 0, -2156433030583661/3724680960, 530101157057/765765, 181033660835/576576, 2275834058/45045, 3948957/880, 40918/165, 0, -25137618686779/465585120, 359088105241/3769920, 375322177/9009, 116613733/17160, 39631/66, 0, -1809388838353/931170240, 10035322/1365, 53079211/17160, 645800/1287, 0, 143191567/9699690, 70737639/194480, 124565/858, 0, 43594061/11085360, 440426/36465, 0, 47593/319770, 0}
F12 1 2 00 = {11/12, -1/6, -1/2, -1943/240, 37/20, 1/12, 3/4, 5/6, 5/12, 656107/6720, -86491/3360, -955/336, -11/280, 883/160, -1189/120, -33/40, -613/240, -11/8, -11/40, -14426963/8960, 514971/1120, 35023/480, 751/280, 31/1680, -244591/1120, 94447/560, 5979/280, 93/140, 18031/1120, 939/40, 93/40, 969/280, 31/20, 93/560, 41572791089/1182720, -2075683649/197120, -178468949/88704, -1131869/10560, -10357/4928, -193/22176, 115920087/17920, -10820737/2880, -4097813/6720, -9829/336, -965/2016, 2168057/40320, -706439/1344, -15681/224, -965/336, -107437/2240, -4203/112, -193/48, -4709/1344, -965/672, -193/2016, -60581030158351/61501440, 133696740571/439296, 427265149543/6589440, 8012299483/1921920, 153733917/1281280, 122665/82368, 61/14784, -7619940289/35840, 188831137577/1774080, 2967858259/147840, 89632523/73920, 1411405/44352, 793/2464, -34469867479/3548160, 66598101/4480, 10752557/4480, 88391/672, 3965/1344, 13347527/21120, 2463119/2240, 100669/672, 793/112, 22773643/295680, 63815/1344, 2379/448, 134825/44352, 793/672, 793/14784, 2831342004461591/82001920, -446701728655603/41000960, -65606393978299/26357760, -16488980049439/92252160, -288032041859/46126080, -378288487/3294720, -1631449/1647360, -1619/823680, 336700131405479/41000960, -346271713570193/92252160, -4797235745989/6150144, -41353448245/768768, -1179421421/658944, -1648385/54912, -11333/54912, 101697467168623/184504320, -105621671899/202752, -1616196169/16896, -52289761/8448, -4806995/25344, -11333/4224, -125256549337/92252160, -551472837/14080, -7998919/1280, -23703/64, -11333/1152, -5518099381/3075072, -30144737/16896, -62917/256, -1619/128, -62606281/658944, -3258707/63360, -11333/1920, -788225/329472, -11333/12672, -1619/54912}
F12 1 2 10 = {0, 0, 11/12, 0, 0, 0, -1943/240, 37/20, 3/4, 0, 0, 0, 0, 656107/6720, -86491/3360, -955/336, 883/160, -1189/120, -613/240, 0, 0, 0, 0, 0, -14426963/8960, 514971/1120, 35023/480, 751/280, -244591/1120, 94447/560, 5979/280, 18031/1120, 939/40, 969/280, 0, 0, 0, 0, 0, 0, 41572791089/1182720, -2075683649/197120, -178468949/88704, -1131869/10560, -10357/4928, 115920087/17920, -10820737/2880, -4097813/6720, -9829/336, 2168057/40320, -706439/1344, -15681/224, -107437/2240, -4203/112, -4709/1344, 0, 0, 0, 0, 0, 0, 0, -60581030158351/61501440, 133696740571/439296, 427265149543/6589440, 8012299483/1921920, 153733917/1281280, 122665/82368, -7619940289/35840, 188831137577/1774080, 2967858259/147840, 89632523/73920, 1411405/44352, -34469867479/3548160, 66598101/4480, 10752557/4480, 88391/672, 13347527/21120, 2463119/2240, 100669/672, 22773643/295680, 63815/1344, 134825/44352, 0, 0, 0, 0, 0, 0, 0, 0, 2831342004461591/82001920, -446701728655603/41000960, -65606393978299/26357760, -16488980049439/92252160, -288032041859/46126080, -378288487/3294720, -1631449/1647360, 336700131405479/41000960, -346271713570193/92252160, -4797235745989/6150144, -41353448245/768768, -1179421421/658944, -1648385/54912, 101697467168623/184504320, -105621671899/202752, -1616196169/16896, -52289761/8448, -4806995/25344, -125256549337/92252160, -551472837/14080, -7998919/1280, -23703/64, -5518099381/3075072, -30144737/16896, -62917/256, -62606281/658944, -3258707/63360, -788225/329472}
F12 1 2 01 = {0, 11/12, 0, 0, -1943/240, 37/20, 0, 3/4, 0, 0, 656107/6720, -86491/3360, -955/336, 0, 883/160, -1189/120, 0, -613/240, 0, 0, -14426963/8960, 514971/1120, 35023/480, 751/280, 0, -244591/1120, 94447/560, 5979/280, 0, 18031/1120, 939/40, 0, 969/280, 0, 0, 41572791089/1182720, -2075683649/197120, -178468949/88704, -1131869/10560, -10357/4928, 0, 115920087/17920, -10820737/2880, -4097813/6720, -9829/336, 0, 2168057/40320, -706439/1344, -15681/224, 0, -107437/2240, -4203/112, 0, -4709/1344, 0, 0, -60581030158351/61501440, 133696740571/439296, 427265149543/6589440, 8012299483/1921920, 153733917/1281280, 122665/82368, 0, -7619940289/35840, 188831137577/1774080, 2967858259/147840, 89632523/73920, 1411405/44352, 0, -34469867479/3548160, 66598101/4480, 10752557/4480, 88391/672, 0, 13347527/21120, 2463119/2240, 100669/672, 0, 22773643/295680, 63815/1344, 0, 134825/44352, 0, 0, 2831342004461591/82001920, -446701728655603/41000960, -65606393978299/26357760, -16488980049439/92252160, -288032041859/46126080, -378288487/3294720, -1631449/1647360, 0, 336700131405479/41000960, -346271713570193/92252160, -4797235745989/6150144, -41353448245/768768, -1179421421/658944, -1648385/54912, 0, 101697467168623/184504320, -105621671899/202752, -1616196169/16896, -52289761/8448, -4806995/25344, 0, -125256549337/92252160, -551472837/14080, -7998919/1280, -23703/64, 0, -5518099381/3075072, -30144737/16896, -62917/256, 0, -62606281/658944, -3258707/63360, 0, -788225/329472, 0}
F12 2 2 00 = {-3/2, 2/3, 2/3, 259/24, -59/15, -1/2, -11/15, -5/3, -1/2, -395867/3360, 34907/840, 2071/280, 11/35, -979/120, 949/60, 11/5, 113/40, 11/5, 11/35, 24700793/13440, -107749/168, -10767/80, -173/21, -31/168, 662629/2520, -65327/280, -1429/35, -31/14, -11143/720, -1149/35, -93/20, -239/63, -31/14, -31/168, -22929194129/591360, 5966941417/443520, 228704873/73920, 294869/1320, 164785/22176, 193/1848, -3243268823/443520, 48086599/10080, 802111/840, 10867/168, 965/504, -2535389/24640, 561871/840, 12769/112, 193/28, 65509/1320, 8179/168, 193/28, 84145/22176, 965/504, 193/1848, 32671171348943/30750720, -4235389196923/11531520, -686885053649/7687680, -48434021/6864, -45967187/164736, -40849/6864, -61/1056, 2680148874101/11531520, -113437130537/887040, -516139909/18480, -15626521/7392, -126259/1584, -793/528, 86942763311/7687680, -329722909/18480, -7630957/2240, -13619/56, -793/96, -4154797/6864, -9831193/7392, -12387/56, -793/56, -13222739/164736, -92995/1584, -793/96, -22369/6864, -793/528, -61/1056, -346935533802041/9461760, 1166377916980891/92252160, 2804596485247/878592, 614080630307/2306304, 29620019063/2562560, 80940023/274560, 3633007/823680, 1619/51480, -270356979376279/30750720, 40057859049181/9225216, 2320006785365/2306304, 156498448879/1921920, 566285693/164736, 34557859/411840, 11333/10296, -7978226839951/13178880, 1387376366645/2306304, 1053344297/8448, 102011443/10560, 4964545/12672, 11333/1320, -7003372657/11531520, 87132896623/1921920, 87802963/10560, 58693/96, 1619/72, 4632752759/2562560, 343686173/164736, 4305601/12672, 1619/72, 1810553/18304, 25332643/411840, 11333/1320, 2095471/823680, 11333/10296, 1619/51480}
F12 2 2 10 = {0, 0, -3/2, 0, 0, 0, 259/24, -59/15, -11/15, 0, 0, 0, 0, -395867/3360, 34907/840, 2071/280, -979/120, 949/60, 113/40, 0, 0, 0, 0, 0, 24700793/13440, -107749/168, -10767/80, -173/21, 662629/2520, -65327/280, -1429/35, -11143/720, -1149/35, -239/63, 0, 0, 0, 0, 0, 0, -22929194129/591360, 5966941417/443520, 228704873/73920, 294869/1320, 164785/22176, -3243268823/443520, 48086599/10080, 802111/840, 10867/168, -2535389/24640, 561871/840, 12769/112, 65509/1320, 8179/168, 84145/22176, 0, 0, 0, 0, 0, 0, 0, 32671171348943/30750720, -4235389196923/11531520, -686885053649/7687680, -48434021/6864, -45967187/164736, -40849/6864, 2680148874101/11531520, -113437130537/887040, -516139909/18480, -15626521/7392, -126259/1584, 86942763311/7687680, -329722909/18480, -7630957/2240, -13619/56, -4154797/6864, -9831193/7392, -12387/56, -13222739/164736, -92995/1584, -22369/6864, 0, 0, 0, 0, 0, 0, 0, 0, -346935533802041/9461760, 1166377916980891/92252160, 2804596485247/878592, 614080630307/2306304, 29620019063/2562560, 80940023/274560, 3633007/823680, -270356979376279/30750720, 40057859049181/9225216, 2320006785365/2306304, 156498448879/1921920, 566285693/164736, 34557859/411840, -7978226839951/13178880, 1387376366645/2306304, 1053344297/8448, 102011443/10560, 4964545/12672, -7003372657/11531520, 87132896623/1921920, 87802963/10560, 58693/96, 4632752759/2562560, 343686173/164736, 4305601/12672, 1810553/18304, 25332643/411840, 2095471/823680}
F12 2 2 01 = {0, -3/2, 0, 0, 259/24, -59/15, 0, -11/15, 0, 0, -395867/3360, 34907/840, 2071/280, 0, -979/120, 949/60, 0, 113/40, 0, 0, 24700793/13440, -107749/168, -10767/80, -173/21, 0, 662629/2520, -65327/280, -1429/35, 0, -11143/720, -1149/35, 0, -239/63, 0, 0, -22929194129/591360, 5966941417/443520, 228704873/73920, 294869/1320, 164785/22176, 0, -3243268823/443520, 48086599/10080, 802111/840, 10867/168, 0, -2535389/24640, 561871/840, 12769/112, 0, 65509/1320, 8179/168, 0, 84145/22176, 0, 0, 32671171348943/30750720, -4235389196923/11531520, -686885053649/7687680, -48434021/6864, -45967187/164736, -40849/6864, 0, 2680148874101/11531520, -113437130537/887040, -516139909/18480, -15626521/7392, -126259/1584, 0, 86942763311/7687680, -329722909/18480, -7630957/2240, -13619/56, 0, -4154797/6864, -9831193/7392, -12387/56, 0, -13222739/164736, -92995/1584, 0, -22369/6864, 0, 0, -346935533802041/9461760, 1166377916980891/92252160, 2804596485247/878592, 614080630307/2306304, 29620019063/2562560, 80940023/274560, 3633007/823680, 0, -270356979376279/30750720, 40057859049181/9225216, 2320006785365/2306304, 156498448879/1921920, 566285693/164736, 34557859/411840, 0, -7978226839951/13178880, 1387376366645/2306304, 1053344297/8448, 102011443/10560, 4964545/12672, 0, -7003372657/11531520, 87132896623/1921920, 87802963/10560, 58693/96, 0, 4632752759/2562560, 343686173/164736, 4305601/12672, 0, 1810553/18304, 25332643/411840, 0, 2095471/823680, 0}
F12 3 2 00 = {32/15, -4/3, -4/5, -947/70, 103/15, 4/3, 71/105, 8/3, 4/7, 28991/210, -13043/210, -320/21, -22/21, 6833/630, -488/21, -22/5, -968/315, -22/7, -22/63, -76346549/36960, 722623/840, 47233/210, 1371/70, 31/42, -2841821/9240, 32663/105, 4899/70, 186/35, 3113/210, 439/10, 279/35, 1901/462, 62/21, 31/154, 13580714883/320320, -3725949571/221760, -3128117/693, -768319/1848, -55519/2772, -193/396, 4702643971/576576, -8222411/1386, -3574931/2520, -883/7, -193/36, 651869/4290, -4621591/5544, -21991/126, -193/14, -410667/8008, -42569/693, -193/18, -146995/36036, -965/396, -193/1716, -8762953750451/7687680, 5038967394899/11531520, 38211653297/320320, 16169923339/1441440, 165309967/288288, 41029/2288, 61/198, -581707248271/2306304, 24286834389/160160, 1392138149/36960, 95938687/27720, 1930573/11088, 793/165, -7439058415/576576, 30486837617/1441440, 86576939/18480, 210601/504, 793/42, 55625743/96096, 114403843/72072, 580271/1848, 1586/63, 17196821/205920, 1466785/20592, 793/66, 6505/1872, 61/33, 61/990, 158488772483731/4084080, -167614375179841/11531520, -5782512761749/1441440, -99992275423/262080, -898129244/45045, -13662569/20592, -189077/12870, -1619/8580, 1837192594554169/196035840, -1794352605307/360360, -3665305508437/2882880, -5342536424/45045, -211200037/34320, -435232/2145, -11333/2860, 16161691413841/24504480, -283736619433/411840, -1435232576/9009, -57432517/3960, -147701/198, -4857/220, 125844991897/49008960, -2344672504/45045, -557863919/51480, -95284/99, -1619/36, -1394943556/765765, -248886337/102960, -392257/858, -1619/44, -179981459/1750320, -51884/715, -33999/2860, -589463/218790, -11333/8580, -1619/48620}
F12 3 2 10 = {0, 0, 32/15, 0, 0, 0, -947/70, 103/15, 71/105, 0, 0, 0, 0, 28991/210, -13043/210, -320/21, 6833/630, -488/21, -968/315, 0, 0, 0, 0, 0, -76346549/36960, 722623/840, 47233/210, 1371/70, -2841821/9240, 32663/105, 4899/70, 3113/210, 439/10, 1901/462, 0, 0, 0, 0, 0, 0, 13580714883/320320, -3725949571/221760, -3128117/693, -768319/1848, -55519/2772, 4702643971/576576, -8222411/1386, -3574931/2520, -883/7, 651869/4290, -4621591/5544, -21991/126, -410667/8008, -42569/693, -146995/36036, 0, 0, 0, 0, 0, 0, 0, -8762953750451/7687680, 5038967394899/11531520, 38211653297/320320, 16169923339/1441440, 165309967/288288, 41029/2288, -581707248271/2306304, 24286834389/160160, 1392138149/36960, 95938687/27720, 1930573/11088, -7439058415/576576, 30486837617/1441440, 86576939/18480, 210601/504, 55625743/96096, 114403843/72072, 580271/1848, 17196821/205920, 1466785/20592, 6505/1872, 0, 0, 0, 0, 0, 0, 0, 0, 158488772483731/4084080, -167614375179841/11531520, -5782512761749/1441440, -99992275423/262080, -898129244/45045, -13662569/20592, -189077/12870, 1837192594554169/196035840, -1794352605307/360360, -3665305508437/2882880, -5342536424/45045, -211200037/34320, -435232/2145, 16161691413841/24504480, -283736619433/411840, -1435232576/9009, -57432517/3960, -147701/198, 125844991897/49008960, -2344672504/45045, -557863919/51480, -95284/99, -1394943556/765765, -248886337/102960, -392257/858, -179981459/1750320, -51884/715, -589463/218790}
F12 3 2 01 = {0, 32/15, 0, 0, -947/70, 103/15, 0, 71/105, 0, 0, 28991/210, -13043/210, -320/21, 0, 6833/630, -488/21, 0, -968/315, 0, 0, -76346549/36960, 722623/840, 47233/210, 1371/70, 0, -2841821/9240, 32663/105, 4899/70, 0, 3113/210, 439/10, 0, 1901/462, 0, 0, 13580714883/320320, -3725949571/221760, -3128117/693, -768319/1848, -55519/2772, 0, 4702643971/576576, -8222411/1386, -3574931/2520, -883/7, 0, 651869/4290, -4621591/5544, -21991/126, 0, -410667/8008, -42569/693, 0, -146995/36036, 0, 0, -8762953750451/7687680, 5038967394899/11531520, 38211653297/320320, 16169923339/1441440, 165309967/288288, 41029/2288, 0, -581707248271/2306304, 24286834389/160160, 1392138149/36960, 95938687/27720, 1930573/11088, 0, -7439058415/576576, 30486837617/1441440, 86576939/18480, 210601/504, 0, 55625743/96096, 114403843/72072, 580271/1848, 0, 17196821/205920, 1466785/20592, 0, 6505/1872, 0, 0, 158488772483731/4084080, -167614375179841/11531520, -5782512761749/1441440, -99992275423/262080, -898129244/45045, -13662569/20592, -189077/12870, 0, 1837192594554169/196035840, -1794352605307/360360, -3665305508437/2882880, -5342536424/45045, -211200037/34320, -435232/2145, 0, 16161691413841/24504480, -283736619433/411840, -1435232576/9009, -57432517/3960, -147701/198, 0, 125844991897/49008960, -2344672504/45045, -557863919/51480, -95284/99, 0, -1394943556/765765, -248886337/102960, -392257/858, 0, -179981459/1750320, -51884/715, 0, -589463/218790, 0}
