F10 5 4 10 = {0, 0, -128/15, 0, 0, 0, 864/35, 64/21, 64/15, 0, 0, 0, 0, -1952/15, -2144/105, -32/21, -7712/105, -192/35, -96/35, 0, 0, 0, 0, 0, 1538212/1155, 136280/693, 10184/693, 80/99, 282104/315, 2512/21, 16/3, 7480/63, 48/7, 16/9, 0, 0, 0, 0, 0, 0, -4498133/210, -136352836/45045, -267142/1287, -13216/1287, -560/1287, -7633108/495, -348628/165, -13216/99, -448/99, -435514/165, -2848/9, -32/3, -4768/33, -64/9, -112/99, 0, 0, 0, 0, 0, 0, 0, 8358633199/17160, 1339239159/20020, 26194585/6006, 135981/715, 3052/429, 168/715, 7279739069/20020, 49282927/1001, 1341503/429, 54320/429, 504/143, 418408301/6006, 297109/33, 5656/11, 144/11, 10957289/2145, 18736/33, 16, 63692/429, 72/11, 504/715}
F10 5 4 01 = {0, -128/15, 0, 0, 864/35, 64/21, 0, 64/15, 0, 0, -1952/15, -2144/105, -32/21, 0, -7712/105, -192/35, 0, -96/35, 0, 0, 1538212/1155, 136280/693, 10184/693, 80/99, 0, 282104/315, 2512/21, 16/3, 0, 7480/63, 48/7, 0, 16/9, 0, 0, -4498133/210, -136352836/45045, -267142/1287, -13216/1287, -560/1287, 0, -7633108/495, -348628/165, -13216/99, -448/99, 0, -435514/165, -2848/9, -32/3, 0, -4768/33, -64/9, 0, -112/99, 0, 0, 8358633199/17160, 1339239159/20020, 26194585/6006, 135981/715, 3052/429, 168/715, 0, 7279739069/20020, 49282927/1001, 1341503/429, 54320/429, 504/143, 0, 418408301/6006, 297109/33, 5656/11, 144/11, 0, 10957289/2145, 18736/33, 16, 0, 63692/429, 72/11, 0, 504/715, 0}
F10 6 4 00 = {256/15, 0, 0, -320/7, -256/35, 0, -256/35, 0, 0, 3104/15, 4096/105, 64/15, 0, 4096/35, 384/35, 0, 64/15, 0, 0, -442712/231, -1123424/3465, -21712/693, -256/99, 0, -4479584/3465, -4192/21, -256/21, 0, -120016/693, -256/21, 0, -256/99, 0, 0, 143749013/5005, 203174864/45045, 2394716/6435, 34432/1287, 224/143, 0, 71824784/3465, 173992/55, 7808/33, 128/11, 0, 23007836/6435, 16000/33, 64/3, 0, 255616/1287, 128/11, 0, 224/143, 0, 0, -1063819921/1716, -463637957/5005, -989985/143, -80272/195, -3384/143, -672/715, 0, -6961995311/15015, -68427858/1001, -698800/143, -35232/143, -1440/143, 0, -12772129/143, -1809328/143, -9104/11, -320/11, 0, -14192432/2145, -117152/143, -320/11, 0, -27960/143, -1440/143, 0, -672/715, 0, 0}
F10 6 4 10 = {0, 0, 256/15, 0, 0, 0, -320/7, -256/35, -256/35, 0, 0, 0, 0, 3104/15, 4096/105, 64/15, 4096/35, 384/35, 64/15, 0, 0, 0, 0, 0, -442712/231, -1123424/3465, -21712/693, -256/99, -4479584/3465, -4192/21, -256/21, -120016/693, -256/21, -256/99, 0, 0, 0, 0, 0, 0, 143749013/5005, 203174864/45045, 2394716/6435, 34432/1287, 224/143, 71824784/3465, 173992/55, 7808/33, 128/11, 23007836/6435, 16000/33, 64/3, 255616/1287, 128/11, 224/143, 0, 0, 0, 0, 0, 0, 0, -1063819921/1716, -463637957/5005, -989985/143, -80272/195, -3384/143, -672/715, -6961995311/15015, -68427858/1001, -698800/143, -35232/143, -1440/143, -12772129/143, -1809328/143, -9104/11, -320/11, -14192432/2145, -117152/143, -320/11, -27960/143, -1440/143, -672/715}
F10 6 4 01 = {0, 256/15, 0, 0, -320/7, -256/35, 0, -256/35, 0, 0, 3104/15, 4096/105, 64/15, 0, 4096/35, 384/35, 0, 64/15, 0, 0, -442712/231, -1123424/3465, -21712/693, -256/99, 0, -4479584/3465, -4192/21, -256/21, 0, -120016/693, -256/21, 0, -256/99, 0, 0, 143749013/5005, 203174864/45045, 2394716/6435, 34432/1287, 224/143, 0, 71824784/3465, 173992/55, 7808/33, 128/11, 0, 23007836/6435, 16000/33, 64/3, 0, 255616/1287, 128/11, 0, 224/143, 0, 0, -1063819921/1716, -463637957/5005, -989985/143, -80272/195, -3384/143, -672/715, 0, -6961995311/15015, -68427858/1001, -698800/143, -35232/143, -1440/143, 0, -12772129/143, -1809328/143, -9104/11, -320/11, 0, -14192432/2145, -117152/143, -320/11, 0, -27960/143, -1440/143, 0, -672/715, 0}
F10 1 5 00 = {-1/7, 0, 0, -67/1260, 1/126, 0, -1/70, 0, 0, -20357/55440, 247/6930, -1/924, 0, -43/210, 1/210, 0, -1/140, 0, 0, -7828643/411840, 116021/288288, -857/48048, 5/24024, 0, -152521/12320, 129/616, -1/616, 0, -491/336, 1/168, 0, -1/56, 0, 0, 23107443319/11531520, 91879897/2882880, -723/2288, 5/624, -1/20592, 0, 4047253571/2882880, 1060733/51480, -1037/6864, 1/1716, 0, 1750817/7920, 3755/1584, -1/264, 0, 1469/144, 1/36, 0, 1/16, 0, 0, -97406787259597/784143360, -368451270917/78414336, -20475725/594048, 33413/155584, -125/35904, 1/77792, 0, -53679822373/591360, -634896863/192192, -202615/9152, 217/2288, -1/4576, 0, -6290909971/384384, -14434723/27456, -11413/4576, 5/2288, 0, -2256371/2112, -13069/528, -5/176, 0, -1637/64, -5/32, 0, -3/32, 0, 0}
F10 1 5 10 = {0, 0, -1/7, 0, 0, 0, -67/1260, 1/126, -1/70, 0, 0, 0, 0, -20357/55440, 247/6930, -1/924, -43/210, 1/210, -1/140, 0, 0, 0, 0, 0, -7828643/411840, 116021/288288, -857/48048, 5/24024, -152521/12320, 129/616, -1/616, -491/336, 1/168, -1/56, 0, 0, 0, 0, 0, 0, 23107443319/11531520, 91879897/2882880, -723/2288, 5/624, -1/20592, 4047253571/2882880, 1060733/51480, -1037/6864, 1/1716, 1750817/7920, 3755/1584, -1/264, 1469/144, 1/36, 1/16, 0, 0, 0, 0, 0, 0, 0, -97406787259597/784143360, -368451270917/78414336, -20475725/594048, 33413/155584, -125/35904, 1/77792, -53679822373/591360, -634896863/192192, -202615/9152, 217/2288, -1/4576, -6290909971/384384, -14434723/27456, -11413/4576, 5/2288, -2256371/2112, -13069/528, -5/176, -1637/64, -5/32, -3/32}
F10 1 5 01 = {0, -1/7, 0, 0, -67/1260, 1/126, 0, -1/70, 0, 0, -20357/55440, 247/6930, -1/924, 0, -43/210, 1/210, 0, -1/140, 0, 0, -7828643/411840, 116021/288288, -857/48048, 5/24024, 0, -152521/12320, 129/616, -1/616, 0, -491/336, 1/168, 0, -1/56, 0, 0, 23107443319/11531520, 91879897/2882880, -723/2288, 5/624, -1/20592, 0, 4047253571/2882880, 1060733/51480, -1037/6864, 1/1716, 0, 1750817/7920, 3755/1584, -1/264, 0, 1469/144, 1/36, 0, 1/16, 0, 0, -97406787259597/784143360, -368451270917/78414336, -20475725/594048, 33413/155584, -125/35904, 1/77792, 0, -53679822373/591360, -634896863/192192, -202615/9152, 217/2288, -1/4576, 0, -6290909971/384384, -14434723/27456, -11413/4576, 5/2288, 0, -2256371/2112, -13069/528, -5/176, 0, -1637/64, -5/32, 0, -3/32, 0}
F10 2 5 00 = {-2/35, 0, 0, -7/90, 2/315, 0, -2/105, 0, 0, -11359/5544, 38/693, -1/770, 0, -8/7, 1/105, 0, -3/70, 0, 0, 192602593/1441440, 890063/360360, -761/24024, 1/3003, 0, 810809/9240, 179/132, -1/231, 0, 1801/168, 1/21, 0, 1/7, 0, 0, -943533973/164736, -2912515/12012, -215333/102960, 43/2574, -1/10296, 0, -72785345/18018, -8246899/51480, -2905/2574, 5/2574, 0, -5145593/7920, -3955/198, -5/132, 0, -565/18, -5/18, 0, -5/24, 0, 0, 99260039007281/392071680, 281298565355/19603584, 921904777/3267264, 222089/145860, -1967/233376, 3/97240, 0, 27480796853/147840, 327000581/32032, 80395/429, 2771/3432, -1/1144, 0, 6530451737/192192, 2892601/1716, 54385/2288, 15/572, 0, 751991/330, 22655/264, 15/44, 0, 1829/32, 5/8, 0, 9/40, 0, 0}
F10 2 5 10 = {0, 0, -2/35, 0, 0, 0, -7/90, 2/315, -2/105, 0, 0, 0, 0, -11359/5544, 38/693, -1/770, -8/7, 1/105, -3/70, 0, 0, 0, 0, 0, 192602593/1441440, 890063/360360, -761/24024, 1/3003, 810809/9240, 179/132, -1/231, 1801/168, 1/21, 1/7, 0, 0, 0, 0, 0, 0, -943533973/164736, -2912515/12012, -215333/102960, 43/2574, -1/10296, -72785345/18018, -8246899/51480, -2905/2574, 5/2574, -5145593/7920, -3955/198, -5/132, -565/18, -5/18, -5/24, 0, 0, 0, 0, 0, 0, 0, 99260039007281/392071680, 281298565355/19603584, 921904777/3267264, 222089/145860, -1967/233376, 3/97240, 27480796853/147840, 327000581/32032, 80395/429, 2771/3432, -1/1144, 6530451737/192192, 2892601/1716, 54385/2288, 15/572, 751991/330, 22655/264, 15/44, 1829/32, 5/8, 9/40}
F10 2 5 01 = {0, -2/35, 0, 0, -7/90, 2/315, 0, -2/105, 0, 0, -11359/5544, 38/693, -1/770, 0, -8/7, 1/105, 0, -3/70, 0, 0, 192602593/1441440, 890063/360360, -761/24024, 1/3003, 0, 810809/9240, 179/132, -1/231, 0, 1801/168, 1/21, 0, 1/7, 0, 0, -943533973/164736, -2912515/12012, -215333/102960, 43/2574, -1/10296, 0, -72785345/18018, -8246899/51480, -2905/2574, 5/2574, 0, -5145593/7920, -3955/198, -5/132, 0, -565/18, -5/18, 0, -5/24, 0, 0, 99260039007281/392071680, 281298565355/19603584, 921904777/3267264, 222089/145860, -1967/233376, 3/97240, 0, 27480796853/147840, 327000581/32032, 80395/429, 2771/3432, -1/1144, 0, 6530451737/192192, 2892601/1716, 54385/2288, 15/572, 0, 751991/330, 22655/264, 15/44, 0, 1829/32, 5/8, 0, 9/40, 0}
F10 3 5 00 = {-8/105, 0, 0, -32/63, 4/315, 0, -4/35, 0, 0, 110633/6930, 37/99, -4/1155, 0, 937/105, 8/105, 0, 12/35, 0, 0, -14828971/36036, -927263/45045, -2066/9009, 10/9009, 0, -314087/1155, -2692/231, -10/231, 0, -34, -10/21, 0, -10/21, 0, 0, 17796985799/1441440, 4393381/5544, 238709/12870, 337/2574, -1/2574, 0, 3153915139/360360, 3422071/6435, 9115/858, 10/429, 0, 1415593/990, 13855/198, 5/11, 0, 1285/18, 10/9, 0, 1/2, 0, 0, -2194977362311/4900896, -228206111429/7001280, -199174265/204204, -4171411/291720, -1049/14586, 7/48620, 0, -24398416067/73920, -70253132/3003, -758789/1144, -1184/143, -7/572, 0, -732537959/12012, -13619717/3432, -13015/143, -105/286, 0, -5511773/1320, -7060/33, -35/22, 0, -217/2, -7/4, 0, -9/20, 0, 0}
F10 3 5 10 = {0, 0, -8/105, 0, 0, 0, -32/63, 4/315, -4/35, 0, 0, 0, 0, 110633/6930, 37/99, -4/1155, 937/105, 8/105, 12/35, 0, 0, 0, 0, 0, -14828971/36036, -927263/45045, -2066/9009, 10/9009, -314087/1155, -2692/231, -10/231, -34, -10/21, -10/21, 0, 0, 0, 0, 0, 0, 17796985799/1441440, 4393381/5544, 238709/12870, 337/2574, -1/2574, 3153915139/360360, 3422071/6435, 9115/858, 10/429, 1415593/990, 13855/198, 5/11, 1285/18, 10/9, 1/2, 0, 0, 0, 0, 0, 0, 0, -2194977362311/4900896, -228206111429/7001280, -199174265/204204, -4171411/291720, -1049/14586, 7/48620, -24398416067/73920, -70253132/3003, -758789/1144, -1184/143, -7/572, -732537959/12012, -13619717/3432, -13015/143, -105/286, -5511773/1320, -7060/33, -35/22, -217/2, -7/4, -9/20}
F10 3 5 01 = {0, -8/105, 0, 0, -32/63, 4/315, 0, -4/35, 0, 0, 110633/6930, 37/99, -4/1155, 0, 937/105, 8/105, 0, 12/35, 0, 0, -14828971/36036, -927263/45045, -2066/9009, 10/9009, 0, -314087/1155, -2692/231, -10/231, 0, -34, -10/21, 0, -10/21, 0, 0, 17796985799/1441440, 4393381/5544, 238709/12870, 337/2574, -1/2574, 0, 3153915139/360360, 3422071/6435, 9115/858, 10/429, 0, 1415593/990, 13855/198, 5/11, 0, 1285/18, 10/9, 0, 1/2, 0, 0, -2194977362311/4900896, -228206111429/7001280, -199174265/204204, -4171411/291720, -1049/14586, 7/48620, 0, -24398416067/73920, -70253132/3003, -758789/1144, -1184/143, -7/572, 0, -732537959/12012, -13619717/3432, -13015/143, -105/286, 0, -5511773/1320, -7060/33, -35/22, 0, -217/2, -7/4, 0, -9/20, 0}
F10 4 5 00 = {-16/35, 0, 0, 1384/315, 32/315, 0, 32/35, 0, 0, -183241/3465, -11624/3465, -8/231, 0, -3112/105, -16/21, 0, -8/7, 0, 0, 42240482/45045, 3231916/45045, 6400/3003, 40/3003, 0, 239772/385, 3200/77, 40/77, 0, 1664/21, 40/21, 0, 8/7, 0, 0, -16443362563/720720, -28438049/15015, -9697/143, -542/429, -7/1287, 0, -731471003/45045, -1655366/1287, -17330/429, -140/429, 0, -265933/99, -17438/99, -70/33, 0, -1238/9, -28/9, 0, -1, 0, 0, 17728102066853/24504480, 385354065073/6126120, 22636871/9282, 1329947/24310, 10535/14586, 28/12155, 0, 988302659/1848, 136524599/3003, 482697/286, 434/13, 28/143, 0, 598646989/6006, 6757379/858, 35063/143, 280/143, 0, 2290253/330, 14650/33, 56/11, 0, 371/2, 4, 0, 4/5, 0, 0}
F10 4 5 10 = {0, 0, -16/35, 0, 0, 0, 1384/315, 32/315, 32/35, 0, 0, 0, 0, -183241/3465, -11624/3465, -8/231, -3112/105, -16/21, -8/7, 0, 0, 0, 0, 0, 42240482/45045, 3231916/45045, 6400/3003, 40/3003, 239772/385, 3200/77, 40/77, 1664/21, 40/21, 8/7, 0, 0, 0, 0, 0, 0, -16443362563/720720, -28438049/15015, -9697/143, -542/429, -7/1287, -731471003/45045, -1655366/1287, -17330/429, -140/429, -265933/99, -17438/99, -70/33, -1238/9, -28/9, -1, 0, 0, 0, 0, 0, 0, 0, 17728102066853/24504480, 385354065073/6126120, 22636871/9282, 1329947/24310, 10535/14586, 28/12155, 988302659/1848, 136524599/3003, 482697/286, 434/13, 28/143, 598646989/6006, 6757379/858, 35063/143, 280/143, 2290253/330, 14650/33, 56/11, 371/2, 4, 4/5}
F10 4 5 01 = {0, -16/35, 0, 0, 1384/315, 32/315, 0, 32/35, 0, 0, -183241/3465, -11624/3465, -8/231, 0, -3112/105, -16/21, 0, -8/7, 0, 0, 42240482/45045, 3231916/45045, 6400/3003, 40/3003, 0, 239772/385, 3200/77, 40/77, 0, 1664/21, 40/21, 0, 8/7, 0, 0, -16443362563/720720, -28438049/15015, -9697/143, -542/429, -7/1287, 0, -731471003/45045, -1655366/1287, -17330/429, -140/429, 0, -265933/99, -17438/99, -70/33, 0, -1238/9, -28/9, 0, -1, 0, 0, 17728102066853/24504480, 385354065073/6126120, 22636871/9282, 1329947/24310, 10535/14586, 28/12155, 0, 988302659/1848, 136524599/3003, 482697/286, 434/13, 28/143, 0, 598646989/6006, 6757379/858, 35063/143, 280/143, 0, 2290253/330, 14650/33, 56/11, 0, 371/2, 4, 0, 4/5, 0}
F10 5 5 00 = {128/35, 0, 0, -992/63, -64/63, 0, -64/21, 0, 0, 441664/3465, 8608/693, 32/77, 0, 1504/21, 64/21, 0, 96/35, 0, 0, -2330452/1287, -231800/1287, -8200/1001, -80/429, 0, -92984/77, -24560/231, -80/33, 0, -3272/21, -16/3, 0, -16/7, 0, 0, 3440041469/90090, 34278388/9009, 227470/1287, 6496/1287, 112/1287, 0, 245674700/9009, 3357820/1287, 140000/1287, 2240/1287, 0, 2255942/495, 36512/99, 224/33, 0, 2144/9, 64/9, 0, 16/9, 0, 0, -1343036718007/1225224, -334641936173/3063060, -519169037/102102, -5384729/36465, -1988/663, -504/12155, 0, -3753246913/4620, -79491327/1001, -1530865/429, -40432/429, -168/143, 0, -916068457/6006, -6003487/429, -77560/143, -1008/143, 0, -1777027/165, -26992/33, -144/11, 0, -884/3, -8, 0, -72/55, 0, 0}
F10 5 5 10 = {0, 0, 128/35, 0, 0, 0, -992/63, -64/63, -64/21, 0, 0, 0, 0, 441664/3465, 8608/693, 32/77, 1504/21, 64/21, 96/35, 0, 0, 0, 0, 0, -2330452/1287, -231800/1287, -8200/1001, -80/429, -92984/77, -24560/231, -80/33, -3272/21, -16/3, -16/7, 0, 0, 0, 0, 0, 0, 3440041469/90090, 34278388/9009, 227470/1287, 6496/1287, 112/1287, 245674700/9009, 3357820/1287, 140000/1287, 2240/1287, 2255942/495, 36512/99, 224/33, 2144/9, 64/9, 16/9, 0, 0, 0, 0, 0, 0, 0, -1343036718007/1225224, -334641936173/3063060, -519169037/102102, -5384729/36465, -1988/663, -504/12155, -3753246913/4620, -79491327/1001, -1530865/429, -40432/429, -168/143, -916068457/6006, -6003487/429, -77560/143, -1008/143, -1777027/165, -26992/33, -144/11, -884/3, -8, -72/55}
F10 5 5 01 = {0, 128/35, 0, 0, -992/63, -64/63, 0, -64/21, 0, 0, 441664/3465, 8608/693, 32/77, 0, 1504/21, 64/21, 0, 96/35, 0, 0, -2330452/1287, -231800/1287, -8200/1001, -80/429, 0, -92984/77, -24560/231, -80/33, 0, -3272/21, -16/3, 0, -16/7, 0, 0, 3440041469/90090, 34278388/9009, 227470/1287, 6496/1287, 112/1287, 0, 245674700/9009, 3357820/1287, 140000/1287, 2240/1287, 0, 2255942/495, 36512/99, 224/33, 0, 2144/9, 64/9, 0, 16/9, 0, 0, -1343036718007/1225224, -334641936173/3063060, -519169037/102102, -5384729/36465, -1988/663, -504/12155, 0, -3753246913/4620, -79491327/1001, -1530865/429, -40432/429, -168/143, 0, -916068457/6006, -6003487/429, -77560/143, -1008/143, 0, -1777027/165, -26992/33, -144/11, 0, -884/3, -8, 0, -72/55, 0}
F10 6 5 00 = {-256/21, 0, 0, 12736/315, 256/63, 0, 256/35, 0, 0, -892576/3465, -16256/495, -64/33, 0, -2176/15, -128/15, 0, -192/35, 0, 0, 141556088/45045, 3394240/9009, 29456/1287, 1280/1287, 0, 7287424/3465, 7456/33, 256/33, 0, 17296/63, 256/21, 0, 256/63, 0, 0, -2684870263/45045, -34193864/5005, -494612/1287, -1792/117, -224/429, 0, -1922986328/45045, -30385592/6435, -103936/429, -896/143, 0, -3562484/495, -67840/99, -192/11, 0, -37888/99, -128/9, 0, -32/11, 0, 0, 4849607821039/3063060, 3853896625/21879, 68891213/7293, 2463952/7293, 24584/2431, 672/2431, 0, 2522550967/2145, 18396322/143, 957456/143, 31584/143, 672/143, 0, 222412793/1001, 9865904/429, 151088/143, 2880/143, 0, 206416/13, 45728/33, 320/11, 0, 63368/143, 160/11, 0, 288/143, 0, 0}
F10 6 5 10 = {0, 0, -256/21, 0, 0, 0, 12736/315, 256/63, 256/35, 0, 0, 0, 0, -892576/3465, -16256/495, -64/33, -2176/15, -128/15, -192/35, 0, 0, 0, 0, 0, 141556088/45045, 3394240/9009, 29456/1287, 1280/1287, 7287424/3465, 7456/33, 256/33, 17296/63, 256/21, 256/63, 0, 0, 0, 0, 0, 0, -2684870263/45045, -34193864/5005, -494612/1287, -1792/117, -224/429, -1922986328/45045, -30385592/6435, -103936/429, -896/143, -3562484/495, -67840/99, -192/11, -37888/99, -128/9, -32/11, 0, 0, 0, 0, 0, 0, 0, 4849607821039/3063060, 3853896625/21879, 68891213/7293, 2463952/7293, 24584/2431, 672/2431, 2522550967/2145, 18396322/143, 957456/143, 31584/143, 672/143, 222412793/1001, 9865904/429, 151088/143, 2880/143, 206416/13, 45728/33, 320/11, 63368/143, 160/11, 288/143}
F10 6 5 01 = {0, -256/21, 0, 0, 12736/315, 256/63, 0, 256/35, 0, 0, -892576/3465, -16256/495, -64/33, 0, -2176/15, -128/15, 0, -192/35, 0, 0, 141556088/45045, 3394240/9009, 29456/1287, 1280/1287, 0, 7287424/3465, 7456/33, 256/33, 0, 17296/63, 256/21, 0, 256/63, 0, 0, -2684870263/45045, -34193864/5005, -494612/1287, -1792/117, -224/429, 0, -1922986328/45045, -30385592/6435, -103936/429, -896/143, 0, -3562484/495, -67840/99, -192/11, 0, -37888/99, -128/9, 0, -32/11, 0, 0, 4849607821039/3063060, 3853896625/21879, 68891213/7293, 2463952/7293, 24584/2431, 672/2431, 0, 2522550967/2145, 18396322/143, 957456/143, 31584/143, 672/143, 0, 222412793/1001, 9865904/429, 151088/143, 2880/143, 0, 206416/13, 45728/33, 320/11, 0, 63368/143, 160/11, 0, 288/143, 0}
F10 7 5 00 = {1024/35, 0, 0, -27136/315, -512/45, 0, -512/35, 0, 0, 321920/693, 49792/693, 1024/165, 0, 5504/21, 2048/105, 0, 1024/105, 0, 0, -227884928/45045, -4510816/6435, -54272/1001, -512/143, 0, -356576/105, -32768/77, -1536/77, 0, -103424/231, -512/21, 0, -512/77, 0, 0, 795722276/9009, 1327064/117, 540864/715, 6016/143, 896/429, 0, 571341704/9009, 50742656/6435, 68480/143, 2560/143, 0, 69320128/6435, 115840/99, 1280/33, 0, 748160/1287, 2560/99, 0, 640/143, 0, 0, -11798123042/5355, -205822989296/765765, -10852768/663, -9110208/12155, -82112/2431, -1344/1105, 0, -1641323472/1001, -197202112/1001, -1656256/143, -66816/143, -192/13, 0, -311817696/1001, -15293888/429, -269440/143, -640/13, 0, -48251072/2145, -945920/429, -640/11, 0, -91328/143, -320/13, 0, -192/65, 0, 0}
F10 7 5 10 = {0, 0, 1024/35, 0, 0, 0, -27136/315, -512/45, -512/35, 0, 0, 0, 0, 321920/693, 49792/693, 1024/165, 5504/21, 2048/105, 1024/105, 0, 0, 0, 0, 0, -227884928/45045, -4510816/6435, -54272/1001, -512/143, -356576/105, -32768/77, -1536/77, -103424/231, -512/21, -512/77, 0, 0, 0, 0, 0, 0, 795722276/9009, 1327064/117, 540864/715, 6016/143, 896/429, 571341704/9009, 50742656/6435, 68480/143, 2560/143, 69320128/6435, 115840/99, 1280/33, 748160/1287, 2560/99, 640/143, 0, 0, 0, 0, 0, 0, 0, -11798123042/5355, -205822989296/765765, -10852768/663, -9110208/12155, -82112/2431, -1344/1105, -1641323472/1001, -197202112/1001, -1656256/143, -66816/143, -192/13, -311817696/1001, -15293888/429, -269440/143, -640/13, -48251072/2145, -945920/429, -640/11, -91328/143, -320/13, -192/65}
F10 7 5 01 = {0, 1024/35, 0, 0, -27136/315, -512/45, 0, -512/35, 0, 0, 321920/693, 49792/693, 1024/165, 0, 5504/21, 2048/105, 0, 1024/105, 0, 0, -227884928/45045, -4510816/6435, -54272/1001, -512/143, 0, -356576/105, -32768/77, -1536/77, 0, -103424/231, -512/21, 0, -512/77, 0, 0, 795722276/9009, 1327064/117, 540864/715, 6016/143, 896/429, 0, 571341704/9009, 50742656/6435, 68480/143, 2560/143, 0, 69320128/6435, 115840/99, 1280/33, 0, 748160/1287, 2560/99, 0, 640/143, 0, 0, -11798123042/5355, -205822989296/765765, -10852768/663, -9110208/12155, -82112/2431, -1344/1105, 0, -1641323472/1001, -197202112/1001, -1656256/143, -66816/143, -192/13, 0, -311817696/1001, -15293888/429, -269440/143, -640/13, 0, -48251072/2145, -945920/429, -640/11, 0, -91328/143, -320/13, 0, -192/65, 0}
F10 1 6 00 = {-1/9, 0, 0, -79/2772, 1/198, 0, -1/126, 0, 0, -94091/720720, 337/18018, -1/1716, 0, -101/1386, 1/462, 0, -1/420, 0, 0, -127121/52416, 38729/288288, -1237/144144, 1/10296, 0, -452005/288288, 535/8008, -5/8008, 0, -283/1584, 1/616, 0, -1/504, 0, 0, -53610402067/196035840, 5296235/1400256, -5875/58344, 37/10608, -7/350064, 0, -109553729/576576, 3083/1287, -887/20592, 1/5148, 0, -499673/17160, 5215/20592, -1/1144, 0, -667/528, 1/396, 0, -1/144, 0, 0, 161215869979495/2979744768, 883484648309/1489872384, -22617351/5912192, 578405/8868288, -12193/8868288, 7/1478048, 0, 3076453075109/78414336, 1341614003/3267264, -85249/35904, 2837/116688, -5/77792, 0, 886093385/128128, 1709701/27456, -83/352, 1/2288, 0, 11852353/27456, 18193/6864, -5/2288, 0, 20209/2112, 5/352, 0, 1/32, 0, 0}
F10 1 6 10 = {0, 0, -1/9, 0, 0, 0, -79/2772, 1/198, -1/126, 0, 0, 0, 0, -94091/720720, 337/18018, -1/1716, -101/1386, 1/462, -1/420, 0, 0, 0, 0, 0, -127121/52416, 38729/288288, -1237/144144, 1/10296, -452005/288288, 535/8008, -5/8008, -283/1584, 1/616, -1/504, 0, 0, 0, 0, 0, 0, -53610402067/196035840, 5296235/1400256, -5875/58344, 37/10608, -7/350064, -109553729/576576, 3083/1287, -887/20592, 1/5148, -499673/17160, 5215/20592, -1/1144, -667/528, 1/396, -1/144, 0, 0, 0, 0, 0, 0, 0, 161215869979495/2979744768, 883484648309/1489872384, -22617351/5912192, 578405/8868288, -12193/8868288, 7/1478048, 3076453075109/78414336, 1341614003/3267264, -85249/35904, 2837/116688, -5/77792, 886093385/128128, 1709701/27456, -83/352, 1/2288, 11852353/27456, 18193/6864, -5/2288, 20209/2112, 5/352, 1/32}
F10 1 6 01 = {0, -1/9, 0, 0, -79/2772, 1/198, 0, -1/126, 0, 0, -94091/720720, 337/18018, -1/1716, 0, -101/1386, 1/462, 0, -1/420, 0, 0, -127121/52416, 38729/288288, -1237/144144, 1/10296, 0, -452005/288288, 535/8008, -5/8008, 0, -283/1584, 1/616, 0, -1/504, 0, 0, -53610402067/196035840, 5296235/1400256, -5875/58344, 37/10608, -7/350064, 0, -109553729/576576, 3083/1287, -887/20592, 1/5148, 0, -499673/17160, 5215/20592, -1/1144, 0, -667/528, 1/396, 0, -1/144, 0, 0, 161215869979495/2979744768, 883484648309/1489872384, -22617351/5912192, 578405/8868288, -12193/8868288, 7/1478048, 0, 3076453075109/78414336, 1341614003/3267264, -85249/35904, 2837/116688, -5/77792, 0, 886093385/128128, 1709701/27456, -83/352, 1/2288, 0, 11852353/27456, 18193/6864, -5/2288, 0, 20209/2112, 5/352, 0, 1/32, 0}
F10 2 6 00 = {-2/63, 0, 0, -19/770, 2/693, 0, -2/315, 0, 0, -1895/8008, 109/6435, -1/2002, 0, -457/3465, 1/385, 0, -1/210, 0, 0, -2656047/160160, 2147/8008, -667/72072, 1/9009, 0, -354203/32760, 571/4004, -1/1001, 0, -7111/5544, 1/231, 0, -1/63, 0, 0, 14881231283/6534528, 172073753/6126120, -25123/116688, 1/221, -5/175032, 0, 63819753/40040, 104157/5720, -139/1287, 1/2574, 0, 25758659/102960, 2725/1287, -5/1716, 0, 1135/99, 5/198, 0, 5/72, 0, 0, -147600461546101/827706880, -281573528419/53209728, -1902231077/62078016, 9751/65208, -9341/4434144, 3/369512, 0, -12742996902211/98017920, -2022476779/544544, -104831/5304, 4115/58344, -3/19448, 0, -4474595063/192192, -2018053/3432, -5167/2288, 1/572, 0, -1716049/1144, -94045/3432, -15/572, 0, -37115/1056, -15/88, 0, -1/8, 0, 0}
F10 2 6 10 = {0, 0, -2/63, 0, 0, 0, -19/770, 2/693, -2/315, 0, 0, 0, 0, -1895/8008, 109/6435, -1/2002, -457/3465, 1/385, -1/210, 0, 0, 0, 0, 0, -2656047/160160, 2147/8008, -667/72072, 1/9009, -354203/32760, 571/4004, -1/1001, -7111/5544, 1/231, -1/63, 0, 0, 0, 0, 0, 0, 14881231283/6534528, 172073753/6126120, -25123/116688, 1/221, -5/175032, 63819753/40040, 104157/5720, -139/1287, 1/2574, 25758659/102960, 2725/1287, -5/1716, 1135/99, 5/198, 5/72, 0, 0, 0, 0, 0, 0, 0, -147600461546101/827706880, -281573528419/53209728, -1902231077/62078016, 9751/65208, -9341/4434144, 3/369512, -12742996902211/98017920, -2022476779/544544, -104831/5304, 4115/58344, -3/19448, -4474595063/192192, -2018053/3432, -5167/2288, 1/572, -1716049/1144, -94045/3432, -15/572, -37115/1056, -15/88, -1/8}
